date,timestamp,latitude,longitude,current(KA),gc,distance_km,address,YEAR
20/05/2019,04:21.9,6.6681,3.1575,7.8,C,0.176703756,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,04:36.0,6.6659,3.1683,-17.1,G,1.386595469,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,04:36.1,6.6551,3.1484,-21.3,G,1.753901903,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,04:57.0,6.6749,3.1441,-7.8,C,1.485411091,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,05:11.0,6.6652,3.1431,-10.8,G,1.494383002,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,05:27.8,6.6798,3.166,-25.5,G,1.632413745,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,05:29.5,6.6569,3.1498,-4.4,C,1.504329629,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,05:39.8,6.6765,3.1697,-6.9,C,1.722960653,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,05:42.8,6.6808,3.149,19.4,G,1.539795728,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,06:32.3,6.6711,3.1657,-20.3,G,1.087184863,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,06:32.3,6.6594,3.1452,-18.5,G,1.601701174,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,06:37.3,6.6775,3.1435,-17.6,G,1.69017626,"Ado Odo/Ota, Ogun, Nigeria",2019
20/05/2019,06:39.9,6.6761,3.1629,6.5,C,1.097775456,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,06:49.4,6.679,3.1422,-8.2,C,1.903804218,"Ado Odo/Ota, Ogun, Nigeria",2019
20/05/2019,07:16.9,6.6773,3.1641,-5,C,1.285767822,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,07:27.2,6.6583,3.1463,-4.7,C,1.600150007,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,07:35.1,6.6558,3.1487,12.4,C,1.669792035,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,07:37.2,6.6721,3.1579,-5.6,C,0.408074407,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,07:39.8,6.6574,3.157,-7.7,C,1.281272854,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,07:39.9,6.651,3.1578,10,C,1.997880341,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,07:46.0,6.6701,3.1525,-7.3,C,0.42094301,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,07:50.8,6.6607,3.1496,9.4,C,1.160277457,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,07:55.7,6.671,3.1727,6.6,C,1.847093053,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,08:00.3,6.6768,3.1692,-12.4,G,1.692178836,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,08:04.3,6.6565,3.1565,-6.9,G,1.378251113,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,08:05.0,6.6547,3.1648,6.9,C,1.846657422,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,08:09.5,6.6562,3.1463,-7.1,C,1.779014867,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,08:16.6,6.6514,3.1585,19,G,1.962492188,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,08:20.8,6.6613,3.1578,-12.9,G,0.864215498,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,08:23.5,6.6682,3.1618,-7.2,C,0.632948378,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,08:37.8,6.6615,3.1693,15.4,C,1.672362698,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,08:59.1,6.6511,3.1567,5.9,C,1.979103314,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,08:59.3,6.6576,3.1571,-12.5,C,1.26000964,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,09:06.9,6.6769,3.172,-9,C,1.967948765,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,09:13.3,6.6572,3.1542,-12.2,G,1.31677199,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,09:13.6,6.6636,3.1512,-11.6,G,0.800034434,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,09:18.4,6.6512,3.1541,-5.3,G,1.979416459,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,09:24.9,6.6759,3.1726,-5.9,C,1.980919934,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,09:26.7,6.6665,3.1406,10.6,C,1.73356316,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,09:30.5,6.6568,3.1454,5.4,C,1.790634193,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,09:36.2,6.6725,3.1491,-32.7,G,0.872242398,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,09:36.3,6.6684,3.166,29.7,G,1.093507028,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,09:41.0,6.6734,3.1685,-4.1,C,1.457304194,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,09:50.9,6.6813,3.1513,4.9,C,1.478807591,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,10:01.0,6.6663,3.1666,-3.2,C,1.193655631,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,10:08.0,6.6556,3.148,5.4,G,1.727996289,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,10:15.0,6.6586,3.1433,-11.6,G,1.819577578,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,10:39.1,6.6567,3.1454,-15.1,G,1.798996638,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,10:42.1,6.662,3.1439,-5.8,G,1.550996208,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:01.6,6.6583,3.1565,-4.5,G,1.178213963,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:07.0,6.6788,3.1481,4.6,C,1.413274692,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:13.0,6.668,3.1588,-10.7,C,0.312984755,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:30.8,6.6754,3.1406,-5.8,C,1.85978676,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:32.5,6.6631,3.1397,-3.6,C,1.923404408,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:32.5,6.6822,3.1508,-6.2,C,1.592117043,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:42.0,6.667,3.1502,-22.4,G,0.685794424,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:44.8,6.6818,3.1666,-7.6,C,1.844720048,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:45.3,6.672,3.1677,8.1,C,1.325829971,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:46.6,6.6586,3.149,9.5,C,1.387702908,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:52.6,6.6708,3.1654,4.8,C,1.047665262,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:53.8,6.6829,3.1545,-6.5,C,1.568092125,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,11:55.8,6.6797,3.15,11.9,G,1.378643512,"Ado Odo/Ota, Ogun, Nigeria",2019
20/05/2019,12:07.1,6.6629,3.1458,-8.4,C,1.319210546,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,12:07.1,6.6554,3.1527,-5.1,C,1.546486056,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,12:07.2,6.6804,3.1544,4.1,C,1.293852221,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,12:29.3,6.6599,3.1454,-12,G,1.548697524,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,12:45.3,6.6587,3.152,-9.5,C,1.220549147,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,13:02.0,6.6699,3.1614,5.1,C,0.594839798,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,13:02.1,6.6829,3.146,-9.9,C,1.916827917,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,13:15.3,6.6827,3.1564,-17.3,G,1.53605675,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,13:15.7,6.6653,3.1618,-4.8,G,0.744319972,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,13:50.4,6.6738,3.1629,-6.8,C,0.927568276,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,13:50.9,6.6809,3.1678,-7.5,C,1.857491008,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,13:51.6,6.6802,3.1422,-12.7,G,1.9855251,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,14:03.7,6.6737,3.1505,12.1,G,0.818672699,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,14:10.0,6.6767,3.1604,8.2,C,0.989320258,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,14:19.8,6.6618,3.1547,-18,G,0.803507547,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,14:34.6,6.6699,3.1685,-15.6,G,1.37287083,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,15:28.1,6.6624,3.1693,-7.8,C,1.625534626,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,15:32.7,6.6765,3.1477,15.9,C,1.256652998,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,15:55.7,6.6605,3.1628,6.3,C,1.189900421,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,15:59.9,6.6573,3.1599,-7.6,C,1.35486711,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,16:13.7,6.6644,3.1421,-8.5,C,1.625940405,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,16:13.8,6.657,3.1558,6.2,C,1.322430711,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,16:15.8,6.6713,3.1408,-6.4,C,1.712115768,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,16:47.1,6.6545,3.1626,11,C,1.753143127,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,17:03.3,6.6843,3.1532,-6.4,C,1.743536157,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,17:46.1,6.6735,3.1421,14.9,C,1.630150099,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,18:09.7,6.6671,3.1482,-12.2,C,0.89608177,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,18:17.6,6.6809,3.1655,-7.7,C,1.690846863,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,18:26.3,6.6785,3.1517,4.3,C,1.174507597,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,18:26.5,6.6741,3.1427,-8.8,C,1.590460635,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,18:41.3,6.6805,3.154,6.7,C,1.311979747,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,18:41.5,6.6691,3.1386,4.2,C,1.934113957,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,18:49.8,6.6801,3.1524,-4.8,C,1.312266318,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,19:04.4,6.6634,3.1623,-14.9,G,0.916357727,"Anjorin Street, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,19:18.8,6.6545,3.1626,-5.3,C,1.753143127,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,19:26.5,6.6718,3.1609,-18.2,G,0.620090968,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,19:41.0,6.666,3.1697,-4.8,C,1.534789296,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,20:16.0,6.6587,3.1563,-21.7,G,1.133144929,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,20:43.1,6.6693,3.1446,-5.7,C,1.272137591,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,21:14.2,6.6845,3.1578,15,C,1.745868519,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,21:31.1,6.6665,3.1576,-5.3,C,0.312410309,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,21:49.9,6.6622,3.1501,4.2,C,0.996965708,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,21:57.4,6.6603,3.1677,-9.3,G,1.596963767,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,22:11.2,6.6601,3.1692,-4.2,C,1.744932078,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,23:30.9,6.678,3.1662,7.4,G,1.505956309,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,23:44.1,6.674,3.1437,16.4,G,1.483859146,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,23:48.6,6.6762,3.1507,-6.2,C,1.008980603,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,24:21.2,6.6742,3.1562,-4.4,C,0.590650078,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,24:36.5,6.6729,3.1581,6.8,C,0.497170741,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,26:37.5,6.6679,3.1675,-10.8,G,1.262616726,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,26:59.3,6.6655,3.1537,10.9,C,0.461420941,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,29:19.6,6.6679,3.1469,-5.5,C,1.023225133,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,30:02.8,6.6782,3.1413,-81.5,G,1.935887747,"Ado Odo/Ota, Ogun, Nigeria",2019
20/05/2019,30:02.9,6.6796,3.1474,-27.5,G,1.531046635,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,30:02.9,6.6793,3.1471,-42.6,G,1.526631858,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,31:34.6,6.6849,3.1523,-52.1,G,1.829431464,"Isale, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,32:57.3,6.6616,3.167,-19.5,G,1.450224484,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/05/2019,32:58.2,6.6774,3.1544,-7.7,C,0.965075582,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,33:30.6,6.6598,3.1684,-6.7,C,1.692176402,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,33:30.6,6.6788,3.1547,15.1,G,1.113029769,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,36:01.9,6.6563,3.1627,-12.7,G,1.577672343,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,38:20.8,6.6658,3.1514,30.7,G,0.623451716,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,38:21.3,6.6635,3.173,-7.6,G,1.959149263,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,39:22.6,6.684,3.1581,11,C,1.694575149,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,39:50.6,6.6673,3.1666,-78.9,G,1.171817244,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,39:50.6,6.6793,3.17,-27.9,G,1.921732948,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,40:02.5,6.6786,3.1478,15.5,C,1.417232804,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,40:40.0,6.6765,3.1562,-37.4,G,0.846373755,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,40:40.1,6.6625,3.1596,-54.6,G,0.808183383,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,41:22.9,6.6636,3.1606,-56.6,G,0.769184026,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,48:55.2,6.6704,3.1462,-27.8,G,1.107428201,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,14:19.9,6.652,3.1535,-6.6,G,1.899972138,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,25:33.2,6.6749,3.152,8.3,C,0.808032391,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,25:33.2,6.664,3.1733,-47.9,G,1.974696033,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
26/05/2019,25:33.2,6.6565,3.1682,-53.1,G,1.918422077,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
14/06/2019,46:03.7,6.6799,3.1501,-5,C,1.392779693,"Ado Odo/Ota, Ogun, Nigeria",2019
14/06/2019,46:04.0,6.6612,3.1708,10.9,C,1.83379267,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
14/06/2019,49:10.3,6.6726,3.164,15.6,G,0.964048666,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
14/06/2019,55:08.3,6.6521,3.1584,6.9,C,1.883877579,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
14/06/2019,55:32.1,6.6748,3.1523,-18.4,G,0.780503815,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
14/06/2019,57:29.0,6.6839,3.1653,-20.4,G,1.953450959,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/06/2019,42:23.5,6.6743,3.1612,-75.3,G,0.823348488,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/06/2019,42:56.2,6.6658,3.173,17,C,1.896617807,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/06/2019,56:16.8,6.6726,3.1448,-11.1,G,1.315615547,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/06/2019,56:17.0,6.6619,3.1621,-24.7,G,1.020501538,"Anjorin Street, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/06/2019,02:28.7,6.667,3.1546,-50.5,G,0.268267335,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/06/2019,02:28.9,6.6563,3.1448,-32.2,G,1.876195265,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/06/2019,02:29.1,6.6562,3.1629,-13.6,G,1.597792373,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/06/2019,02:29.2,6.67,3.1384,-20.7,G,1.959956191,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/06/2019,04:07.8,6.6585,3.1621,-17.7,G,1.331151759,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
20/06/2019,17:50.3,6.6642,3.1447,-9.1,C,1.363869236,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,37:09.3,6.6747,3.1698,-35.5,G,1.644126458,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,37:09.3,6.6715,3.1572,27.2,G,0.314262514,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,39:25.8,6.6612,3.1697,-18.7,G,1.727245694,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,39:25.8,6.6726,3.1631,-8.2,G,0.875251799,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,39:51.2,6.6753,3.1468,-11,C,1.251270263,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,40:04.8,6.6722,3.1672,-50.1,G,1.278827529,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,43:19.6,6.6545,3.1588,-10.6,C,1.62729885,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,44:23.5,6.6839,3.1656,-25.4,G,1.970866702,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,46:58.3,6.6851,3.1612,-8.3,G,1.888176246,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,48:54.3,6.6563,3.1625,-62.5,G,1.567606379,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,48:54.4,6.6682,3.1593,-20.7,G,0.360423537,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,50:05.9,6.6654,3.148,18.3,G,0.976210665,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,42:23.8,6.6813,3.1463,-25.7,G,1.754601477,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/06/2019,50:57.3,6.6542,3.1642,-40.6,G,1.861687149,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
1/7/2019,39:57.0,6.6639,3.1719,8.9,C,1.829886548,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
1/7/2019,46:02.5,6.6811,3.1647,-6.4,G,1.656332461,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
11/7/2019,59:24.0,6.6759,3.1713,-5.8,C,1.849795084,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
11/7/2019,14:10.2,6.6781,3.1501,-8.2,C,1.220563803,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
6/9/2019,29:07.1,6.6594,3.1553,15.7,G,1.05891246,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
14/09/2019,20:00.4,6.6678,3.1395,-3.1,C,1.838566813,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
14/09/2019,20:36.0,6.6615,3.1521,14,C,0.933427953,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
14/09/2019,45:29.3,6.652,3.1606,-5.3,C,1.942297738,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
14/09/2019,48:13.9,6.6762,3.1491,6.3,C,1.122707211,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
14/09/2019,51:11.1,6.6603,3.1525,11.6,C,1.034970376,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
21/09/2019,00:18.3,6.6809,3.1636,-6.2,C,1.570930935,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
21/09/2019,55:13.4,6.672,3.1633,-10.2,C,0.866049568,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
21/09/2019,03:25.6,6.6672,3.1728,-24.1,G,1.852709352,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/09/2019,09:04.5,6.6642,3.1581,-5.5,C,0.56576326,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/09/2019,09:13.9,6.6789,3.1698,9,C,1.87744023,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/09/2019,10:31.6,6.6806,3.1527,13.1,C,1.355614239,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/09/2019,12:04.6,6.6641,3.1662,3.8,C,1.23495178,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/09/2019,12:39.8,6.6761,3.1558,26.4,G,0.802574679,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/09/2019,25:30.8,6.6761,3.1692,8.2,C,1.653054479,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/09/2019,27:03.3,6.6755,3.1492,5.3,C,1.059714013,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
22/09/2019,42:54.0,6.6676,3.169,4.9,C,1.430680473,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
19/10/2019,37:36.0,6.6678,3.1592,-18.6,G,0.361994836,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,10:04.6,6.6702,3.1667,13.4,C,1.178514817,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,16:13.2,6.6552,3.1635,-18.9,G,1.727092412,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,17:33.4,6.6833,3.1511,-28.2,G,1.695319449,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,19:16.5,6.6626,3.1709,5.8,C,1.776735299,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,21:01.0,6.6731,3.158,-28,G,0.512621926,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,21:01.8,6.6863,3.1599,-21.4,G,1.980731952,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,21:57.0,6.6822,3.1514,-39.4,G,1.568913858,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,22:32.4,6.6686,3.1504,-9.7,G,0.631567287,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,22:57.0,6.6803,3.1436,-6.4,C,1.875956594,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,25:12.7,6.6676,3.141,-29.8,G,1.675054375,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,25:12.8,6.6861,3.1557,-19.4,G,1.914326618,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,26:47.0,6.6753,3.1492,-38,G,1.044409819,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
23/10/2019,26:47.1,6.6526,3.1537,-22.6,G,1.830712868,"Ado Odo/Ota, Ogun, 112104, Nigeria",2019
